restaurant_id,restaurant_name,manager_user_id,display_name,email
f332a295-603b-5326-8977-02e3d341852c,"Dunkin'",1391b72a-4a50-4b01-99f5-a558ebd81d3b,"Tyler Hill",managers@dunkin-8.com
e7974128-2261-5750-88b7-9bccb60aff37,"Ali Baba Mediterranean & turkish Cuisine",3f14ad4c-c59d-41d0-8694-184e1f537580,"Brandon Foster",managers@ali-baba-mediterranean-turkish-cuisine.com
6e9937c1-c6f3-5c83-b925-88f7d6bbe32b,"Alphabet City Beer Co.",1a5628aa-1941-4560-9b8e-e81e113d1079,"Mary Parker",managers@alphabet-city-beer-co.com
b8f0ee5b-674c-5029-bd0d-321e90e4f467,"taïm mediterranean kitchen",88fda162-06f7-4224-b47b-9c14e1cd7ee3,"Steven Rivera",managers@ta-m-mediterranean-kitchen.com
25b584f6-f839-5d62-9a0e-aacc61731c07,"The Kati Roll Company",d24d90ec-e0cd-4a2e-b7e3-1d13840f6a50,"Charles Collins",managers@the-kati-roll-company.com
3f95db98-2373-5aef-a062-0e270bff6430,"Mickey Spillane's",4de0a4ec-56e5-459f-9e70-6813e8167895,"Christine Morales",managers@mickey-spillanes.com
f1f00d73-2f86-5d63-97de-666054a6e9ae,"The Perfect Pint",61a7d836-9c5b-43e9-9dd8-b01274601c98,"George Garcia",managers@the-perfect-pint.com
8e48ee52-5ba7-5e00-b289-fdd9effe475f,"Mercato",66281b57-a504-4c51-a0d4-e4bf7f9c6520,"Elizabeth Carter",managers@mercato.com
06cfd67f-1cfb-58af-b5f8-ab20afc59e8e,"Briciola",785a8877-55f7-4062-aa7b-cce535d50cda,"Ryan Diaz",managers@briciola.com
bad55fc9-15ba-53b0-8284-22d38b2bb945,"Nikko Hibachi Asian Fusion",ff7c4504-fab4-43a5-8567-2fa0a0c91692,"Margaret Foster",managers@nikko-hibachi-asian-fusion.com
53bd51c9-a2ad-5954-9ace-340539837537,"Dunkin'",d6bbab53-b37a-432b-b86a-d90f9e5ede7d,"Donna Castillo",managers@dunkin-9.com
c68ded41-55a8-5f4d-9aa5-fab67bff2abf,"Five Guys",61a22d85-4ca5-41c1-b713-8c70870a0a85,"Shirley Mitchell",managers@five-guys-2.com
2750b647-7023-586d-8dd6-4b46b6421c69,"Uncle Paul's Pizza",a98e53e8-1506-4e61-8c22-5c81edc603c7,"Jason Long",managers@uncle-pauls-pizza.com
fe85957b-f801-5665-a369-ce75ff74bf2b,"Beer Authority",46d8089b-5b50-4652-9f28-8bb3ab2836b6,"Barbara Anderson",managers@beer-authority.com
c2838c3f-8f53-501d-add3-aebcadada73c,"Cantina Rooftop",082e414d-ae24-4a73-807c-b9abe628c0a1,"Nicole Scott",managers@cantina-rooftop.com
7d648bef-e04e-53d8-8fcc-0d69d0690454,"Beer Culture",e986f17b-a9ac-43a6-8eea-1060db4ba91b,"Frank Ross",managers@beer-culture.com
5d2c32e1-fe0d-5fdc-abfc-df1bbb682094,"Subway",e48a4f66-fc8b-4ee8-b39d-f743466339de,"Angela Ross",managers@subway-3.com
9231d55e-e50b-5f96-b1f0-8a50def78e35,"Famous Famiglia Pizzeria",e91e9e01-0d93-4499-ba3f-3d3f9eb35430,"James Turner",managers@famous-famiglia-pizzeria.com
7ed60d0d-d386-53e3-940d-0d01a840ac54,"A Saffron Thread",1cc0f6ca-452e-4552-9066-444298455ddb,"Edward Watson",managers@a-saffron-thread.com
ca17a230-2657-5926-8555-15c5463324dd,"El Patio Mexicano",d1ebc339-5a66-49d1-8573-b85455cbd9db,"George Lee",managers@el-patio-mexicano.com
e43ec6c1-a49a-57d3-b88d-558da59bd67b,"The Dead Rabbit",3646a917-4273-4942-8a75-04a41b488d57,"Jacob Brooks",managers@the-dead-rabbit.com
79e1b0e1-c833-5f3c-9a46-2a2e6599cce5,"Chipotle Mexican Grill",755e085d-ee64-41ad-8bdb-716fff544d5d,"Ashley Miller",managers@chipotle-mexican-grill-12.com
16f92334-e3d6-5d5a-bddb-7d7829ebe553,"Birch Coffee",99219f0a-ee75-44f6-bf1e-066b913a3603,"Angela James",managers@birch-coffee.com
fa249d92-06d8-5b82-8ab7-a652aec226e7,"Silvana",d957a038-2986-4e50-b9b4-a806175abb04,"Emily Wilson",managers@silvana.com
64dd03c2-2b6f-5ddc-9410-3e901531d136,"Just Salad",dca3939a-55d1-4879-9fb1-ada685729d14,"Anna Taylor",managers@just-salad.com
7276e36c-abbb-5759-838d-8be1cb33166d,"Dream Baby Bar and Cocktail Parlour",c1a992e9-1885-4eb0-aff4-247ab8c9d436,"Raymond Edwards",managers@dream-baby-bar-and-cocktail-parlour.com
b0e5a3b3-e0d9-5e35-ab40-326f1a4b39d7,"Chipotle Mexican Grill",5e3088a8-2293-45f3-a106-e46617a87439,"Emma Robinson",managers@chipotle-mexican-grill-13.com
e58ffed4-e9fb-5ece-a473-38b35a9646ca,"The Immigrant",4022524d-5b7f-4843-83ab-1aaa9ce4099f,"Sarah Peterson",managers@the-immigrant.com
94a7669d-33e2-5251-a4ae-c1815c4b033a,"Made In Mexico",30380986-41d5-4228-8fd3-2638f6bcb021,"Sandra Reyes",managers@made-in-mexico.com
e84318ee-e589-559a-8322-463d962578a4,"Rintintin",e66da095-b79c-4f6d-bc24-d40f2b278f87,"Melissa James",managers@rintintin.com
dce45864-e098-5cdd-a468-018a745d59b7,"Baskin-Robbins",b96e4c58-d2de-4cd2-a12c-43595e92b309,"Debra King",managers@baskin-robbins-2.com
6077280e-6ad1-5712-a8ac-ad768376a61f,"Subway",8723cf9e-092f-48eb-9d8b-35d5b47c76de,"Shirley Ruiz",managers@subway-4.com
808c7774-5252-5816-ac39-4bffbc654707,"The Drunken Munkey - UES",3317cb5f-d248-4c9e-9ccd-d87e842fd471,"Samantha Hughes",managers@the-drunken-munkey-ues.com
dcea07c3-162a-5151-aa0d-cf833ee9c3ce,"The Jeffrey Craft Beer & Bites",ac659ed3-d2ef-49e4-8db8-887bb8b6c3b9,"Katherine Moore",managers@the-jeffrey-craft-beer-bites.com
4ef5842f-2af3-51d6-963f-6c3bed1bfebf,"TAO Downtown Restaurant",842a6a58-b9dc-4e51-9b31-b7ec1f757800,"Michelle Rogers",managers@tao-downtown-restaurant.com
ceccfc28-afb0-5940-9b76-8d3b747cb538,"Dunkin'",df0cc2e3-e1bf-4ef8-8e7f-5b19274a4b37,"Kenneth Wood",managers@dunkin-10.com
8858c7e1-d58c-5887-9ef3-7625a45fe175,"Juice Generation",81e2ee1b-909e-4b1c-9446-6340d223278c,"Carolyn Mitchell",managers@juice-generation.com
026f93d9-f613-53ab-b0ae-c11c04013a2e,"Emmett's",c1d6b39a-8889-4031-b517-2db717102051,"Carolyn Edwards",managers@emmetts.com
4dccc1b2-4aea-57b4-bdab-ecc56dd3d4f1,"Up Thai",6a171e7c-a803-4f9c-99c2-9f24af1e7a0c,"Maria Morris",managers@up-thai.com
ba8d3f61-2f3b-5fd6-b06c-eaacfbf37488,"Mee Noodle Shop & Grill",14b19e3c-54f7-4160-b9c4-4613cd161a50,"Michelle Rivera",managers@mee-noodle-shop-grill.com
ebe7e97a-1d36-5f70-960a-c44ce357c2fc,"Hardware",a503ce5d-f872-4eba-8a7a-ec4bf473400e,"Dorothy Hughes",managers@hardware.com
f7e388d0-1651-526d-b06a-c46165d96c5b,"Just Salad",1f5d29be-4ee7-43e8-b6fe-2bbfa9813181,"Michael Bailey",managers@just-salad-2.com
1e5217b0-79fd-5e0a-b175-40620ea27ec8,"Juicy Cube",81ab1576-4fbc-4bf0-ad2b-5a11b9c1d3ac,"Michael Gutierrez",managers@juicy-cube.com
cdbb5f15-fc05-572f-9299-db061b51180c,"Gourmet 45",6625324d-d84b-45a7-aa3a-fbf1eeef614b,"Frank Jones",managers@gourmet-45.com
8d391bc5-8060-5ca2-b30d-8ff8c1af732e,"Il Gattopardo",84aa364b-970e-4e2f-bef5-b6c5cc64c818,"Katherine Watson",managers@il-gattopardo.com
74751e3e-4a02-554f-9f4a-0d8880341707,"George Bang Bang",05971756-116d-41a2-9a00-42b4a3e3d871,"Gary Kelly",managers@george-bang-bang.com
72724c6d-5a52-5cfc-9abb-0b6c00ec2d61,"Aria Hell's Kitchen",d686ad6a-3410-4fe9-b741-d140dc8741bc,"Samantha Turner",managers@aria-hells-kitchen.com
3754de9d-ddca-5ad7-88c4-da86e5a96376,"Vinatería",913bb0cb-5d03-4d2c-8c05-70595c68d98e,"Jason Sanders",managers@vinater-a.com
c16cb1cb-00e2-5594-8d51-cc465e559ac5,"Buttercup BakeShop",0d007a2c-ed2a-4cc1-a281-11f415af86d1,"George Nguyen",managers@buttercup-bakeshop.com
0095e010-3fe7-53a5-852c-be0c2d3bea1c,"Winnie's Jazz Club",685a43eb-65dc-4790-9f3b-a4c7c0622fc6,"Kathleen Wright",managers@winnies-jazz-club.com
b85aeb3b-0495-5c19-adbd-24f247db8ed4,"Morgan Stanley Global Headquarters",c6324beb-4b49-4fc6-b4d5-b351860b8058,"John Nguyen",managers@morgan-stanley-global-headquarters.com
aff06899-ffeb-5f61-a59a-c091576d2839,"Jamba",84f60e64-2126-495c-b374-19ca3438bc9a,"Nancy Ward",managers@jamba.com
0760712e-e144-52b6-afe1-85966a715e81,"IL FORNO NYC - HELL'S KITCHEN",831fb733-bcc8-4cae-b0a3-ad3034d79335,"Nancy Ortiz",managers@il-forno-nyc-hells-kitchen.com
97cc74db-037b-5172-be52-454bc455f1e1,"Wogies Bar & Grill, FIDI",40cd1eb8-8647-4eed-9da1-9584c3e62139,"Kathleen Roberts",managers@wogies-bar-grill-fidi.com
663e2134-b678-5806-93ee-70ac178b3b3b,"Altesi",37f99c79-247f-4f32-8ae4-180b8193d239,"Steven Long",managers@altesi.com
573f3d29-8145-5dc2-8149-2d600178ba7d,"Malecon Restaurant (175th Street)",51c9c4c3-57a7-417c-9a9e-710523c43055,"Frank Morales",managers@malecon-restaurant-175th-street.com
57dd5eea-0ab8-521c-b66b-2f467ab000ac,"John Sullivan's",45faeb4d-ab75-4aeb-b8f2-67dba02403e2,"Charles Jones",managers@john-sullivans.com
2593cae1-4c48-57a6-94cf-6c9889c1d175,"Dig Inn",0e4f26e8-2931-4268-bdc4-64f7a1f00ad6,"Shirley Rivera",managers@dig-inn-2.com
aed1cc4d-6e31-5e5d-bd59-7ba0864c590e,"Ladurée Soho",b9577020-49bc-45de-9aca-14544e9c325c,"Charles Long",managers@ladur-e-soho.com
814d7dde-e459-527b-8a1c-123a7b1f6682,"MO Lounge",de4cf872-a643-426c-823a-716436264a6c,"Susan Wood",managers@mo-lounge.com
24f4c098-05da-5e65-bd48-91c08414c056,"The Capital Grille",13aff10e-fdc8-496a-92ba-e56ea9761580,"Melissa Collins",managers@the-capital-grille.com
c9234f85-d795-5b9b-a03b-111df254853f,"Starbucks Coffee Company",40e38fb1-bcca-494a-96ff-40ea42c36763,"Dennis Sanders",managers@starbucks-coffee-company-16.com
f41d83e4-91e2-58e7-af1d-369ece698c69,"The Grey Dog - West Village",2182745c-c6d7-4185-a557-b1c95f35bd00,"Pamela Brown",managers@the-grey-dog-west-village.com
ac056e9b-c1aa-5ce2-9ced-d128900920b5,"Blue Ribbon Brasserie",2fda427b-0870-4d3e-a539-401c7219efb5,"Barbara Peterson",managers@blue-ribbon-brasserie.com
c0cdd369-3f85-5608-a195-07ec1ff78285,"Ivan Ramen",5608f6b6-c569-46dc-a809-eef4fb5c30d3,"Carol Johnson",managers@ivan-ramen.com
8eb82b69-f7b1-505d-a42c-835710d463ed,"Black Seed Bagels - Nolita",72556e51-9ebf-4342-a296-7acf9fef3562,"Patrick Torres",managers@black-seed-bagels-nolita.com
9aa9d836-e7ae-5311-8b31-65d8f9210529,"Go Believe",1c6b7536-18cb-4222-acb0-2d560373fe14,"Christine Reed",managers@go-believe.com
58e57afa-467b-5fb1-99e7-c53095dedd3b,"Añejo Tribeca",0ba684eb-743b-4f87-82a2-47333373ad0d,"Robert Reed",managers@a-ejo-tribeca.com
1ac55c60-9b19-5068-a21a-094e27f0a658,"Dear Irving Gramercy",e0ee957d-8510-4d5e-824e-4b780bf29aec,"Christine Adams",managers@dear-irving-gramercy.com
68ef2a7c-c173-5b3d-a1ef-acba4ca6ac60,"Fonda",aae0f9bd-1c8b-4d67-852a-ba1c4335c508,"Catherine Bailey",managers@fonda.com
38a9e6f0-4d3b-5c7b-95d0-2e1591640845,"Think Coffee",971a45a5-5c66-4774-af0a-7d2c7331d45d,"Mary Campbell",managers@think-coffee-3.com
d7c0d9b3-c114-5549-b787-388a545a1470,"Serena's Wine Bar",12c9a4e0-44e4-4d9c-b051-89339a472310,"Jeffrey Ward",managers@serenas-wine-bar.com
b4d33288-de97-5b11-95d1-e57eb6633b74,"Baazi Nyc",a1da8f85-bd9a-45ae-80d1-4cae6179c0f1,"Amanda Ramirez",managers@baazi-nyc.com
0327d96f-db66-56cc-a88b-3802d6873508,"Chelsea Golden Wok",721b1554-cb8b-4a4a-982f-0c6e8a545661,"Jason Hernandez",managers@chelsea-golden-wok.com
5a92ab4a-dc0e-595e-b04c-4625fd9eab5c,"Studio 151",b0c02b35-cdfe-402e-95ad-b047d7f68342,"Jason Cooper",managers@studio-151.com
60a7775f-1802-51f0-aa04-33460421fb5f,"Chipotle Mexican Grill",cd1c77e4-64cf-4077-849e-2f70278b98f7,"Anthony Williams",managers@chipotle-mexican-grill-14.com
34c1c763-11a5-51a9-a543-8948ff40c4ee,"Domino's Pizza",5fededa1-e8a7-4456-a055-645aeb491684,"Andrew Nelson",managers@dominos-pizza.com
0bebcfdd-d75e-59c9-be36-7b1e5a3ed545,"Meijin",47075415-a81f-4d95-8684-1c9631575677,"Carolyn Scott",managers@meijin.com
e9baee50-1a8f-5330-ba04-b794ed4a1430,"Akami",9b5059ed-8d33-4eec-9779-ad925baac6d1,"John Thompson",managers@akami.com
ba4568ee-4750-5a60-9051-0a990d0366c7,"Ethyl's Bar & Restaurant",e0c3f49e-d04f-4261-96f2-88b7da345b67,"Carolyn Ramirez",managers@ethyls-bar-restaurant.com
cea8f653-1c29-5070-ac0e-34a0cbe5349e,"Sophie's Cuban Cuisine - Lenox Hill",fdcc6d18-7f76-478a-b696-14a6232f1d4e,"Karen Rivera",managers@sophies-cuban-cuisine-lenox-hill.com
4b00da4e-c760-5176-be72-8250c8c49f80,"Empanadas Monumental",30f3b02c-8e24-4cf5-857d-6c9ba7568b0d,"Melissa Hernandez",managers@empanadas-monumental.com
416a8b3b-3c58-5795-bae7-6cfe005f0f09,"Shy Shy",1429f1f8-f24e-4d7b-853f-e33b1fccc5d5,"Anthony Martin",managers@shy-shy.com
34b1ec57-7b06-588e-acad-1d1d1daf3533,"Magnolia Bakery - Moynihan Train Hall",001c378b-f5d0-45b5-a37c-b4dd6a086fd1,"Kimberly Richardson",managers@magnolia-bakery-moynihan-train-hall.com
57593778-cea6-51ea-a5a6-d7e7dd71417f,"Famous Sichuan 川外川",833d5322-3b89-4987-83a9-e0e8bff5c4a4,"Rebecca Hughes",managers@famous-sichuan.com
d7dc7807-cb98-5074-bbf7-8dba411cf895,"Mrs. Fish",a706ff3b-535d-476e-92f9-6ebbbdd32cdb,"Maria Castillo",managers@mrs-fish.com
2f2b9318-f022-59ac-8d67-8dbfd0e0c6fa,"The Milton",07c05f98-d886-4bd2-a41f-7f27783148bc,"Kenneth Scott",managers@the-milton.com
e1b9a9d3-cf6c-5860-a60d-7eb4b7267a53,"Jimbo's Hamburger Palace",cf520afc-7d97-4934-92d7-97365ac503d4,"Dennis Ramos",managers@jimbos-hamburger-palace-2.com
106f8af5-c10a-52dd-bc28-64e455ea940c,"Turtle Bay Tavern",4e4cfcb6-305b-4b6d-8e54-f8baaf7aea23,"Rebecca Bennett",managers@turtle-bay-tavern.com
207c1e19-9ba9-5922-b47f-696f2ace6358,"La Fiesta",f7b5806c-c211-43ae-8eb5-abde083dba9a,"David Hall",managers@la-fiesta.com
58da9c76-b7b7-5bcc-bdbc-ffb7ed5df90a,"Just Salad",8ad0238c-f34a-4bc2-af8d-7aa5bf258024,"Nicole Foster",managers@just-salad-3.com
08790ceb-2473-5b51-a549-42b13670a2b9,"Caledonia Bar",2683d007-ff68-4776-a89b-2cf2481ca2e8,"Paul Gomez",managers@caledonia-bar.com
51c59586-f412-5e3c-bce3-9501c7a755a9,"Jin Ramen Upper West Side",0877ca7e-ba8f-40a4-860f-657186131ac7,"Dorothy Parker",managers@jin-ramen-upper-west-side.com
c9cd9acd-abc7-5dff-b51e-8a66c0f1908d,"Sophie's Cuban Cuisine - Financial District",052b349b-d31e-497d-a95d-83111d67bbe5,"Kimberly Rodriguez",managers@sophies-cuban-cuisine-financial-district.com
5ce49288-02cd-5fef-a851-ee92808d5930,"The Ribbon",73051eaa-92fc-4ed7-8855-0084013bf3fb,"James Flores",managers@the-ribbon.com
cf80c796-c44b-5c05-a57f-d6f398cf0c9a,"Mermaid Oyster Bar",2b1a31c5-220f-4a41-adc2-863582c3731b,"Brian Lopez",managers@mermaid-oyster-bar.com
63720ac3-e02f-5d5d-9da6-d3e051a11cac,"Panda Express",1fcbb81d-612a-4a4a-920e-93467c991046,"Daniel Hall",managers@panda-express.com
b2d530d0-a1a1-5d54-a790-c3440db780d0,"Chipotle Mexican Grill",469ec022-7fd9-44cc-bcd2-7ed585db091d,"John Ward",managers@chipotle-mexican-grill-15.com
e0867d34-c46c-58ae-8274-77f7ef00e32e,"The Malt House",430809d4-3841-4cc3-9225-2b1192d4505b,"Elizabeth Foster",managers@the-malt-house.com
bd415ecc-9bd4-5e13-9bff-d3a5dcdb6028,"Piccolo Trattoria Ristorante Pizzeria",a8904f36-c6b2-4a3d-95fd-b7e61fdbfabc,"Carolyn Richardson",managers@piccolo-trattoria-ristorante-pizzeria.com
f03afaec-d0a0-58fc-b284-a35676f009b3,"Chopt Creative Salad Co.",37403ab5-531e-4de6-bb01-77dfdd55611c,"Kimberly Parker",managers@chopt-creative-salad-co-3.com
dc1f24f6-a111-5c9f-9bf3-6c8d99eae42d,"Leon's Bagels",f0253ba3-214c-4cca-9f07-496c74b81765,"Justin Flores",managers@leons-bagels.com
da77dfcb-124c-503e-ab49-9251d3d09073,"Sofrito",78bf9fac-2ec9-45d4-a161-fde6ef6cfe37,"Kathleen Hall",managers@sofrito.com
3142b913-f316-5607-b3ea-f9fcf374081a,"Bagels & Co",6408eccf-68a6-40a6-ac56-c3469ec9eead,"Andrew Hall",managers@bagels-co.com
c4d623df-fe5c-5fd7-bd33-f6243dc2eb02,"Tataki Japanese Restaurant",02a90606-033e-4270-a4f7-ef2099968acd,"Dorothy Ruiz",managers@tataki-japanese-restaurant.com
d17c75ef-6cd3-5d0f-ac9b-c55d58a2a15c,"Crave Fishbar Upper West Side | Raw Bar & Seafood restaurant",80635223-d4ff-4a1c-a0ca-749a820d19cb,"Dennis Flores",managers@crave-fishbar-upper-west-side-raw-bar-seafood-restaurant.com
90941b19-2720-51ec-97be-292d37930ea1,"Naruto Ramen",c87f84dc-b70a-4231-9e0f-56eb7012d131,"Heather Ramos",managers@naruto-ramen.com
8a703c46-c0c6-5343-9f06-2b2c0c4dd67c,"La Colombe Coffee Workshop",475b5d41-fbb4-480c-9cd0-1f09b6422283,"Kathleen Richardson",managers@la-colombe-coffee-workshop-2.com
a4a6ab12-5ad8-5053-b20d-a50f97ee7661,"Chipotle Mexican Grill",93927880-321d-438c-9476-2d2e7b1b7b57,"Nicholas Diaz",managers@chipotle-mexican-grill-16.com
c205b01a-259b-520c-971d-1a3a7974a343,"Mr. Purple",f909c780-153e-434a-9993-df4bceacaf5e,"Brenda Cook",managers@mr-purple.com
9d864ed5-4bf9-5798-960b-558ce232b8a5,"Medi Wine Bar & Restaurant",5d696948-07ec-4c94-9488-7db845a3fcd5,"Melissa Gonzalez",managers@medi-wine-bar-restaurant.com
c2ac4aba-cae5-5cbf-8905-51a8b7ad6143,"Saba's Pizza",74d9af5d-640e-45c4-98f9-d69858f015ce,"Amy Kelly",managers@sabas-pizza.com
ba108e74-1e86-5d07-840e-3d6ec82a6d18,"Chipotle Mexican Grill",625041a0-179b-4503-b60e-2e1cadf3efa6,"Timothy Ramos",managers@chipotle-mexican-grill-17.com
41a0179f-7f46-502c-92e8-829e9108cfab,"Texas Rotisserie & Grill",f3280f9f-a9c9-4821-8c02-7777a3342e46,"Jonathan Long",managers@texas-rotisserie-grill.com
6d770605-f603-5806-80f3-2794d3335a95,"Altro Paradiso",0f2eff5a-c852-4e17-8c4e-7c905eb2f2cd,"Angela Mitchell",managers@altro-paradiso.com
9999f673-211a-5b2b-ae7b-2852728fc2d6,"Wendy's",f62171af-b59c-46b2-ad6b-1ebc8c4444cf,"Jessica Morales",managers@wendys.com
3dccf419-d5f7-59ed-926c-3d2d5ec29287,"The Long Hall Pub & Grocery",8bf21a4a-562f-456c-9e23-6fad55d65fda,"Christine Wilson",managers@the-long-hall-pub-grocery.com
f1b59359-d615-549d-81a9-90bc7cd600aa,"Little Beet",cff7d382-56e5-4b05-8138-67813ebce7b1,"Sarah Moore",managers@little-beet.com
39f9bcb1-4670-54a6-90d4-696df5feead3,"Becco",7cc54392-b6cf-4a09-b81a-db9761e0916c,"Jerry Thompson",managers@becco.com
76a56ca4-8af3-5e79-81fa-ee692c34426f,"Mémé Mediterranean",c8dc7a6e-5f59-4dfc-b0bf-13da5f291bcf,"Samantha Rogers",managers@m-m-mediterranean.com
d4a588ca-935d-5d9d-b8ee-9dc0e7d9a5a1,"Juice Generation",ff1c146d-7e60-493b-b6da-b5139bf3fcb3,"Dorothy Reed",managers@juice-generation-2.com
1283e98e-23a1-548d-9a26-091c37e96e62,"Topaz Thai Authentic",fd56e137-67c5-41d0-92c1-62269f6f4dc2,"Joshua Campbell",managers@topaz-thai-authentic.com
250ddb3f-0aef-5c86-884e-439da3c76739,"Anjappar Indian Cuisine",5d4a6b6b-b71d-4591-9fff-c17ac1862714,"Sharon Ortiz",managers@anjappar-indian-cuisine.com
faa62987-33d1-5ba6-b867-f756b78ab854,"Sweets Bakery",4e78ce6e-a8a8-48e9-b417-be46d14d52ac,"Tyler Jimenez",managers@sweets-bakery.com
f0681836-b47b-5dee-a05d-59f891fd3984,"Domino's Pizza",92035263-8af4-42ea-89c3-1bae519257ac,"Rebecca Wilson",managers@dominos-pizza-2.com
0f3b57bf-dceb-58ee-b303-c4c8c8fcfea3,"Gebhard's Beer Culture",6ee6a756-2410-4ce8-b01c-02577755eeff,"Benjamin Chavez",managers@gebhards-beer-culture.com
5e12cdbe-a59b-541a-a5df-0739f40b7dcd,"LENWICH",1fd0ed9c-c630-4c9f-955f-fd0d7140ff86,"Larry Ward",managers@lenwich.com
cde5b60e-ede9-564f-a97f-c8641ba9a57e,"Gregorys Coffee",be95770c-a6e8-46b5-852b-be392b7d7e0d,"Janet Ramos",managers@gregorys-coffee.com
5a0d0870-1732-5b77-9cb1-3d6344a93924,"Chinelos 2",8c7c77ef-2a3f-47f6-bed9-8585e3ee6d6e,"Pamela Rodriguez",managers@chinelos-2.com
5ac60f95-1b8c-55dc-8b84-388ddba731bb,"Convene 237 Park",1650ffa8-a8f3-4285-9d3f-ab9f45056dbd,"William Brown",managers@convene-237-park.com
f5b53736-6dce-588f-844c-fe7fa9fbe557,"Porchlight",8af15dfb-2424-4f93-b7da-b7456c0bcc00,"Jack Bailey",managers@porchlight.com
175d80ed-d0f1-5906-b37b-1b09a615f298,"Stop 809",7543880a-8179-4434-9486-e78317dd828a,"Paul Reyes",managers@stop-809.com
2cca6bfe-dab7-5425-a76a-b8d563de3bdb,"Domino's Pizza",42cada52-458b-4f96-9e94-4b1f67ca7191,"Sandra Patel",managers@dominos-pizza-3.com
d301769a-269c-52be-b531-469b9cea3825,"Fillmore Deli & Backroom",7d38b18c-1103-400e-b361-c1bc074dd454,"Tyler Rogers",managers@fillmore-deli-backroom.com
72ce8aa1-adf6-5667-aca4-af3b3d0c7ebb,"Mediterraneo Pizza",d64a4a19-e5d7-4bf0-9bae-22de870f932e,"Timothy Phillips",managers@mediterraneo-pizza.com
eeceb856-6a30-5955-8942-fc05f8db5e6c,"Vin Sur Vingt Wine Bar - Upper West Side",af1e41fd-2391-487a-9237-5f7dc2d41aa7,"Sandra Hernandez",managers@vin-sur-vingt-wine-bar-upper-west-side.com
f7a67206-0498-5de0-b611-6e28d87d2e34,"Gregorys Coffee",b92bf262-9584-436e-a3ff-7735319a691e,"Alexander Diaz",managers@gregorys-coffee-2.com
7e4a891c-2c87-5826-ab12-9b046b87a631,"Jacques Brasserie",66f916a9-a073-4b8a-86af-d210f1634880,"Patrick Walker",managers@jacques-brasserie.com
d21bbef4-d883-5873-bf69-d76621b24b99,"Starbucks Coffee Company",5fb2d36a-9ad4-4876-a5a7-191c8e305d24,"Stephanie Cook",managers@starbucks-coffee-company-17.com
a11d65f1-64ab-56ed-82fd-f1f579243e69,"Henrietta Hudson",b176ebfe-487d-4f4e-a7f3-eb20380c0161,"Raymond Foster",managers@henrietta-hudson.com
428a51ee-a59d-52eb-8d22-38900efbde84,"LENWICH",80a4a9ed-1784-4bb3-b762-de8d7f480402,"Anna Jimenez",managers@lenwich-2.com
163063b6-76d3-587c-a266-4d1f1c7fabc1,"sweetgreen - Healthy Salads, Wraps, and Bowls",571a6087-45df-4cfe-b55f-d9df850daddd,"Christine Jackson",managers@sweetgreen-healthy-salads-wraps-and-bowls.com
65826481-0e01-56e1-96ac-4e3a198a7d02,"Taco Bell",7a071ecb-7cb3-4ecc-9539-7c7bf2015160,"Kenneth Miller",managers@taco-bell.com
70d34d59-6649-5987-9e92-272fb3a87352,"Dunkin'",2bf5b874-fbe8-4cba-97ff-ef8fd30e1e15,"Jonathan Price",managers@dunkin-11.com
eb031852-dfee-50d4-ac4a-8862e5197f4f,"Five Stuy Cafe",692665e7-941e-43d4-a813-c876aa7091c0,"Debra Turner",managers@five-stuy-cafe.com
d369bb59-0733-58e9-8d5e-b95af4d2add8,"Starbucks Coffee Company",69b541c7-112c-41d3-9f9f-4d13b7256f71,"David Sanchez",managers@starbucks-coffee-company-18.com
ee11b90b-e5af-581d-9d97-318a44b622b1,"sweetgreen",b7e06abb-6e39-4e8b-895c-acfbd94cf412,"Laura Roberts",managers@sweetgreen.com
a031350c-d04c-5751-9c6f-3c3408a6ef59,"Le Coucou",749c8a53-bfb2-409a-822e-48a2c136926e,"Sarah Roberts",managers@le-coucou.com
81abce0a-13d3-51f2-9bfb-da81a2245c0f,"Dunkin'",d0636033-24d9-482d-be59-b877355ae690,"Margaret Ortiz",managers@dunkin-12.com
3026cccc-2821-5877-9391-d782ddf5c0e0,"CAVA",702c095e-1060-4c7c-9f64-ca923a52004d,"Donald Lewis",managers@cava.com
3ef26bc2-4e9c-556e-910b-2ec75899b824,"The Smith",849a2acd-69fc-4a97-8929-64d040b1c5c3,"Emily Patel",managers@the-smith-2.com
2a060d84-c1fe-5e95-a1b2-a4f7b90c5a1e,"Oramen",6fc097b2-bbfb-4b58-adeb-54fc2e22bd6a,"Samantha Edwards",managers@oramen.com
c086ad1a-771b-5a59-9574-a33b59e5d9ab,"Grand Salon at Baccarat Hotel",ddb536ca-c2d2-46a3-be4e-299574abaf44,"Samuel Cooper",managers@grand-salon-at-baccarat-hotel.com
00369826-f612-5426-a81d-d652359291a7,"Gregorys Coffee",a0a8c45a-78a9-42cc-945f-953bdd431fc2,"Ronald Bailey",managers@gregorys-coffee-3.com
4c1ac2ef-8b03-5424-8f26-57674b6cb630,"Osamil",0c0de082-2cac-4ceb-a519-3d69dd8009f1,"Scott Sanders",managers@osamil.com
175f13ce-2aea-5126-b4b3-97ad4ae051ad,"Allora",9797cc17-dd22-4459-bb7f-152700263c88,"Charles Thomas",managers@allora.com
